 [antenna_conf.dat]

      NSEG      NWIR      NFED     NLOAD           FREQ0          RAMDA0            USEF
       128         7         1         0      3000000000      0.09993082      3000000000

Segment
   NO.           SX           SY           SZ             RX             RY             RZ           SEGL             RA     RAD_MODE
    19   -0.9978589   -0.0654031    0.0000000       0.000000       0.148492       0.125000       0.019424       0.005000            1
    20   -0.9807853   -0.1950903    0.0000000      -0.019382       0.147221       0.125000       0.019424       0.005000            1
    21   -0.9469301   -0.3214395    0.0000000      -0.038432       0.143432       0.125000       0.019424       0.005000            1
    22   -0.8968727   -0.4422887    0.0000000      -0.056825       0.137188       0.125000       0.019424       0.005000            1
    23   -0.8314696   -0.5555702    0.0000000      -0.074246       0.128597       0.125000       0.019424       0.005000            1
    24   -0.7518398   -0.6593458    0.0000000      -0.090396       0.117806       0.125000       0.019424       0.005000            1
    25   -0.6593458   -0.7518398    0.0000000      -0.104999       0.104999       0.125000       0.019424       0.005000            1
    26   -0.5555702   -0.8314696    0.0000000      -0.117806       0.090396       0.125000       0.019424       0.005000            1
    27   -0.4422887   -0.8968727    0.0000000      -0.128597       0.074246       0.125000       0.019424       0.005000            1
    28   -0.3214395   -0.9469301    0.0000000      -0.137188       0.056825       0.125000       0.019424       0.005000            1
    29   -0.1950903   -0.9807853    0.0000000      -0.143432       0.038432       0.125000       0.019424       0.005000            1
    30   -0.0654031   -0.9978589    0.0000000      -0.147221       0.019382       0.125000       0.019424       0.005000            1
    31    0.0654031   -0.9978589    0.0000000      -0.148492       0.000000       0.125000       0.019424       0.005000            1
    32    0.1950903   -0.9807853    0.0000000      -0.147221      -0.019382       0.125000       0.019424       0.005000            1
    33    0.3214395   -0.9469301    0.0000000      -0.143432      -0.038432       0.125000       0.019424       0.005000            1
    34    0.4422887   -0.8968727    0.0000000      -0.137188      -0.056825       0.125000       0.019424       0.005000            1
    35    0.5555702   -0.8314696    0.0000000      -0.128597      -0.074246       0.125000       0.019424       0.005000            1
    36    0.6593458   -0.7518398    0.0000000      -0.117806      -0.090396       0.125000       0.019424       0.005000            1
    37    0.7518398   -0.6593458    0.0000000      -0.104999      -0.104999       0.125000       0.019424       0.005000            1
    38    0.8314696   -0.5555702    0.0000000      -0.090396      -0.117806       0.125000       0.019424       0.005000            1
    39    0.8968727   -0.4422887    0.0000000      -0.074246      -0.128597       0.125000       0.019424       0.005000            1
    40    0.9469301   -0.3214395    0.0000000      -0.056825      -0.137188       0.125000       0.019424       0.005000            1
    41    0.9807853   -0.1950903    0.0000000      -0.038432      -0.143432       0.125000       0.019424       0.005000            1
    42    0.9978589   -0.0654031    0.0000000      -0.019382      -0.147221       0.125000       0.019424       0.005000            1
    43    0.9978589   -0.0654031    0.0000000      -0.019382      -0.147221       0.125000       0.019424       0.005000            1
    44    0.9978589    0.0654031    0.0000000       0.000000      -0.148492       0.125000       0.019424       0.005000            1
    45    0.9807853    0.1950903    0.0000000       0.019382      -0.147221       0.125000       0.019424       0.005000            1
    46    0.9469301    0.3214395    0.0000000       0.038432      -0.143432       0.125000       0.019424       0.005000            1
    47    0.8968727    0.4422887    0.0000000       0.056825      -0.137188       0.125000       0.019424       0.005000            1
    48    0.8314696    0.5555702    0.0000000       0.074246      -0.128597       0.125000       0.019424       0.005000            1
    49    0.7518398    0.6593458    0.0000000       0.090396      -0.117806       0.125000       0.019424       0.005000            1
    50   -0.6593458   -0.7518398    0.0000000       0.117806      -0.090396       0.125000       0.019424       0.005000            1
    51   -0.7071068    0.7071068    0.0000000       0.104999      -0.104999       0.125000       0.022667       0.005000            1
    52   -0.7071068    0.7071068    0.0000000       0.088972      -0.088972       0.125000       0.022667       0.005000            1
    53   -0.7071068    0.7071068    0.0000000       0.072944      -0.072944       0.125000       0.022667       0.005000            1
    54   -0.7071068    0.7071068    0.0000000       0.056916      -0.056916       0.125000       0.022667       0.005000            1
    55   -0.7071068    0.7071068    0.0000000       0.040888      -0.040888       0.125000       0.022667       0.005000            1
    56   -0.7071068    0.7071068    0.0000000       0.024861      -0.024861       0.125000       0.022667       0.005000            1
    57    0.7518398    0.6593458   -0.0000000       0.090396      -0.117806      -0.125000       0.019424       0.005000            1
    58    0.6593458    0.7518398   -0.0000000       0.104999      -0.104999      -0.125000       0.019424       0.005000            1
    59    0.5555702    0.8314696   -0.0000000       0.117806      -0.090396      -0.125000       0.019424       0.005000            1
    60    0.4422887    0.8968727   -0.0000000       0.128597      -0.074246      -0.125000       0.019424       0.005000            1
    61    0.3214395    0.9469301   -0.0000000       0.137188      -0.056825      -0.125000       0.019424       0.005000            1
    62    0.1950903    0.9807853   -0.0000000       0.143432      -0.038432      -0.125000       0.019424       0.005000            1
    63    0.0654031    0.9978589   -0.0000000       0.147221      -0.019382      -0.125000       0.019424       0.005000            1
    64   -0.0654031    0.9978589   -0.0000000       0.148492       0.000000      -0.125000       0.019424       0.005000            1
    65   -0.1950903    0.9807853   -0.0000000       0.147221       0.019382      -0.125000       0.019424       0.005000            1
    66   -0.3214395    0.9469301   -0.0000000       0.143432       0.038432      -0.125000       0.019424       0.005000            1
    67   -0.4422887    0.8968727   -0.0000000       0.137188       0.056825      -0.125000       0.019424       0.005000            1
    68   -0.5555702    0.8314696   -0.0000000       0.128597       0.074246      -0.125000       0.019424       0.005000            1
    69   -0.6593458    0.7518398   -0.0000000       0.117806       0.090396      -0.125000       0.019424       0.005000            1
    70   -0.7518398    0.6593458   -0.0000000       0.104999       0.104999      -0.125000       0.019424       0.005000            1
    71   -0.8314696    0.5555702   -0.0000000       0.090396       0.117806      -0.125000       0.019424       0.005000            1
    72   -0.8968727    0.4422887   -0.0000000       0.074246       0.128597      -0.125000       0.019424       0.005000            1
    73   -0.9469301    0.3214395   -0.0000000       0.056825       0.137188      -0.125000       0.019424       0.005000            1
    74   -0.9807853    0.1950903   -0.0000000       0.038432       0.143432      -0.125000       0.019424       0.005000            1
    75   -0.9978589    0.0654031   -0.0000000       0.019382       0.147221      -0.125000       0.019424       0.005000            1
    76   -0.9978589   -0.0654031   -0.0000000       0.000000       0.148492      -0.125000       0.019424       0.005000            1
    77   -0.9807853   -0.1950903   -0.0000000      -0.019382       0.147221      -0.125000       0.019424       0.005000            1
    78   -0.9469301   -0.3214395   -0.0000000      -0.038432       0.143432      -0.125000       0.019424       0.005000            1
    79   -0.8968727   -0.4422887   -0.0000000      -0.056825       0.137188      -0.125000       0.019424       0.005000            1
    80   -0.8314696   -0.5555702   -0.0000000      -0.074246       0.128597      -0.125000       0.019424       0.005000            1
    81   -0.7518398   -0.6593458   -0.0000000      -0.090396       0.117806      -0.125000       0.019424       0.005000            1
    82   -0.6593458   -0.7518398   -0.0000000      -0.104999       0.104999      -0.125000       0.019424       0.005000            1
    83   -0.5555702   -0.8314696   -0.0000000      -0.117806       0.090396      -0.125000       0.019424       0.005000            1
    84   -0.4422887   -0.8968727   -0.0000000      -0.128597       0.074246      -0.125000       0.019424       0.005000            1
    85   -0.3214395   -0.9469301   -0.0000000      -0.137188       0.056825      -0.125000       0.019424       0.005000            1
    86   -0.1950903   -0.9807853   -0.0000000      -0.143432       0.038432      -0.125000       0.019424       0.005000            1
    87   -0.0654031   -0.9978589   -0.0000000      -0.147221       0.019382      -0.125000       0.019424       0.005000            1
    88    0.0654031   -0.9978589   -0.0000000      -0.148492       0.000000      -0.125000       0.019424       0.005000            1
    89    0.1950903   -0.9807853   -0.0000000      -0.147221      -0.019382      -0.125000       0.019424       0.005000            1
    90    0.3214395   -0.9469301   -0.0000000      -0.143432      -0.038432      -0.125000       0.019424       0.005000            1
    91    0.4422887   -0.8968727   -0.0000000      -0.137188      -0.056825      -0.125000       0.019424       0.005000            1
    92    0.5555702   -0.8314696   -0.0000000      -0.128597      -0.074246      -0.125000       0.019424       0.005000            1
    93    0.6593458   -0.7518398   -0.0000000      -0.117806      -0.090396      -0.125000       0.019424       0.005000            1
    94    0.7518398   -0.6593458   -0.0000000      -0.104999      -0.104999      -0.125000       0.019424       0.005000            1
    95    0.8314696   -0.5555702   -0.0000000      -0.090396      -0.117806      -0.125000       0.019424       0.005000            1
    96    0.8968727   -0.4422887   -0.0000000      -0.074246      -0.128597      -0.125000       0.019424       0.005000            1
    97    0.9469301   -0.3214395   -0.0000000      -0.056825      -0.137188      -0.125000       0.019424       0.005000            1
    98    0.9807853   -0.1950903   -0.0000000      -0.038432      -0.143432      -0.125000       0.019424       0.005000            1
    99    0.9978589   -0.0654031   -0.0000000      -0.019382      -0.147221      -0.125000       0.019424       0.005000            1
   100    0.9978589   -0.0654031   -0.0000000      -0.019382      -0.147221      -0.125000       0.019424       0.005000            1
   101    0.9978589    0.0654031   -0.0000000       0.000000      -0.148492      -0.125000       0.019424       0.005000            1
   102    0.9807853    0.1950903   -0.0000000       0.019382      -0.147221      -0.125000       0.019424       0.005000            1
   103    0.9469301    0.3214395   -0.0000000       0.038432      -0.143432      -0.125000       0.019424       0.005000            1
   104    0.8968727    0.4422887   -0.0000000       0.056825      -0.137188      -0.125000       0.019424       0.005000            1
   105    0.8314696    0.5555702   -0.0000000       0.074246      -0.128597      -0.125000       0.019424       0.005000            1
   106    0.7518398    0.6593458   -0.0000000       0.090396      -0.117806      -0.125000       0.019424       0.005000            1
   107   -0.6593458   -0.7518398   -0.0000000       0.117806      -0.090396      -0.125000       0.019424       0.005000            1
   108   -0.7071068    0.7071068   -0.0000000       0.104999      -0.104999      -0.125000       0.022667       0.005000            1
   109   -0.7071068    0.7071068   -0.0000000       0.088972      -0.088972      -0.125000       0.022667       0.005000            1
   110   -0.7071068    0.7071068   -0.0000000       0.072944      -0.072944      -0.125000       0.022667       0.005000            1
   111   -0.7071068    0.7071068   -0.0000000       0.056916      -0.056916      -0.125000       0.022667       0.005000            1
   112   -0.7071068    0.7071068   -0.0000000       0.040888      -0.040888      -0.125000       0.022667       0.005000            1
   113   -0.7071068    0.7071068   -0.0000000       0.024861      -0.024861      -0.125000       0.022667       0.005000            1
   114   -0.9978589   -0.0654031    0.0000000       0.019382      -0.147221      -0.125000       0.019424       0.005000            1
   115    0.0000000    0.0000000    1.0000000       0.000000      -0.148492      -0.125000       0.020833       0.005000            1
   116    0.0000000    0.0000000    1.0000000       0.000000      -0.148492      -0.104167       0.020833       0.005000            1
   117    0.0000000    0.0000000    1.0000000       0.000000      -0.148492      -0.083333       0.020833       0.005000            1
   118    0.0000000    0.0000000    1.0000000       0.000000      -0.148492      -0.062500       0.020833       0.005000            1
   119    0.0000000    0.0000000    1.0000000       0.000000      -0.148492      -0.041667       0.020833       0.005000            1
   120    0.0000000    0.0000000    1.0000000       0.000000      -0.148492      -0.020833       0.020833       0.005000            1
   121    0.0000000    0.0000000    1.0000000       0.000000      -0.148492       0.000000       0.020833       0.005000            1
   122    0.0000000    0.0000000    1.0000000       0.000000      -0.148492       0.020833       0.020833       0.005000            1
   123    0.0000000    0.0000000    1.0000000       0.000000      -0.148492       0.041667       0.020833       0.005000            1
   124    0.0000000    0.0000000    1.0000000       0.000000      -0.148492       0.062500       0.020833       0.005000            1
   125    0.0000000    0.0000000    1.0000000       0.000000      -0.148492       0.083333       0.020833       0.005000            1
   126    0.0000000    0.0000000    1.0000000       0.000000      -0.148492       0.104167       0.020833       0.005000            1
   127    0.9978589    0.0654031    0.0000000       0.000000      -0.148492       0.125000       0.019424       0.005000            1

Wire
   NO.     SEGN
     0       43
     1        7
     2        7
     3       43
     4        7
     5        7
     6       14

Feed
   NO.     FEDP      FEDV.re      FEDV.im
     0      114     -2.00000     -0.00000

Load
   NO.     LOADP      LOADZ.re      LOADZ.im



